ion_mass;ion_formula;formula;mass_monoiso;name_iupac;pubchem_cid;CAS_number
223,2056405;[C15H26O+H]+;C15H26O;222,198365;cedrol;NA;77-53-2
223,2056405;[C15H26O+H]+;C15H26O;222,198365;Longiborneol;NA;465-24-7
224,0553455;[C10H9NO5+H]+;C10H9NO5;223,048074;4-(2-amino-3- hydroxyphenyl)- 2,4- dioxobutanoic acid / 4-(2- Amino-3-hydroxyphenyl)- 2,4-dioxobutanoate;NA;na
224,9521235;[C7H4BrF3+H]+;C7H4BrF3;224,930509;benzene, 1-bromo-4- (trifluoromethyl)-;NA;402-43-7
225,0869805;[C10H12N2O4+H]+;C10H12N2O4;224,079708;3-hydroxy-L-kynurenine;NA;606-14-4
225,0869805;[C10H12N2O4+H]+;C10H12N2O4;224,079708;5-hydroxykynurenine;NA;720-00-3
225,1849045;[C14H24O2+H]+;C14H24O2;224,17763;4-hydroxy-2,6- tetradecadienal;NA;na
225,1849045;[C14H24O2+H]+;C14H24O2;224,17763;linalyl butanoate / linalyl butyrate;NA;78-36-4
225,2212905;[C15H28O+H]+;C15H28O;224,214015;2-pentadecenal;NA;64462-00-6
225,2576765;[C16H32+H]+;C16H32;224,2504;cyclohexadecane;NA;295-65-8
227,0662445;[C9H10N2O5+H]+;C9H10N2O5;226,0589714;2-amino-3-(4-hydroxy-3-nitro-phenyl)propanoic acid;235719;3604-79-3
227,2005545;[C14H26O2+H]+;C14H26O2;226,19328;4-hydroxy-2-tetradecenal;NA;81335-92-4
227,2005545;[C14H26O2+H]+;C14H26O2;226,19328;tetradecenoic acid;NA;26444-03-1
227,2733265;[C16H34+H]+;C16H34;226,2660511;hexadecane;11006;544-76-3
227,2733265;[C16H34+H]+;C16H34;226,2660511;7-methylpentadecane;22545;6165-40-8
227,2733265;[C16H34+H]+;C16H34;226,26605;4-methylpentadecane;NA;2801-87-8
227,2733265;[C16H34+H]+;C16H34;226,26605;8-methylpentadecane;NA;22306-28-1
227,2733265;[C16H34+H]+;C16H34;226,26605;6-methylpentadecane;NA;10105-38-1
227,2733265;[C16H34+H]+;C16H34;226,26605;5-methylpentadecane;NA;25117-33-3
227,2733265;[C16H34+H]+;C16H34;226,26605;2-methylpentadecane;NA;1560-93-6
227,2733265;[C16H34+H]+;C16H34;226,26605;3-methylpentadecane;NA;2882-96-4
227,2733265;[C16H34+H]+;C16H34;226,26605;nonane,2,2,4,4,6,8,8‐ heptamethyl‐;NA;09/04/4390
229,1046025;[C9H15F3O3+H]+;C9H15F3O3;228,097329;1-methoxy-5- trifluoroacetoxyhexane;NA;na
229,2162045;[C14H28O2+H]+;C14H28O2;228,20893;10-methyltridecanoic acid;NA;99640-20-7
229,2162045;[C14H28O2+H]+;C14H28O2;228,20893;tetradecanoic acid / myristic acid;NA;544-63-8
229,2525905;[C15H32O+H]+;C15H32O;228,245315;3,7,11-trimethyl-1- dodecanol;NA;6750-34-1
231,1590825;[C12H22O4+H]+;C12H22O4;230,15181;dodecanedioic acid;NA;693-23-2
231,2165965;[C10H30O5+H]+;C10H30O5;230,209325;decamethylcyclopentasiloxa ne;NA;541-02-6
233,1019605;[C10H16O6+H]+;C10H16O6;232,09469;acetyloxypropylpropanoate;NA;132322-44-2
233,2030535;[C14H29Cl+H]+;C14H29Cl;232,195778;1-chlorotetradecane;NA;2425-54-9
235,0751945;[C8H11F5O2+H]+;C8H11F5O2;234,06792;DL-3-methyl-2-butanol, pentafluoropropionate;NA;na
235,0812245;[C9H14O7+H]+;C9H14O7;234,073955;3-hydroxy-3- (isopropoxycarbonyl)penta nedioic acid / 2-isopropyl citrate;NA;83966-24-9
235,1692545;[C15H22O2+H]+;C15H22O2;234,1619799;3,5-ditert-butyl-4-hydroxy-benzaldehyde;73219;1620-98-0
235,1726255;[C12H26O2S+H]+;C12H26O2S;234,165351;di(n-hexyl)sulfone;NA;16823-61-3
237,0869805;[C11H12N2O4+H]+;C11H12N2O4;236,079708;N-Formylkynurenine;NA;1022-31-7
237,1849045;[C15H24O2+H]+;C15H24O2;236,17763;2,6-ditert-butyl-4-hydroxy-4-methyl-cyclohexa-2,5-dien-1-one;146102;10396-80-2
239,2005545;[C15H26O2+H]+;C15H26O2;238,19328;4-hydroxy-2,6- pentadecadienal;NA;na
239,2369405;[C16H30O+H]+;C16H30O;238,229665;2-hexadecenal;NA;3163-37-9
239,9491715;[ClPb+H]+;ClPb;NA;"chlorine;lead";112500412;NA
241,2162045;[C15H28O2+H]+;C15H28O2;240,2089301;dodecyl prop-2-enoate;75084;2156-97-0
241,2162045;[C15H28O2+H]+;C15H28O2;240,20893;4-hydroxy-2-pentadecenal;NA;112147-39-4
241,2525905;[C16H32O+H]+;C16H32O;240,2453156;hexadecanal;984;629-80-1
241,2889765;[C17H36+H]+;C17H36;240,2817011;heptadecane;12398;629-78-7
241,2889765;[C17H36+H]+;C17H36;240,2817;8-methylhexadecane;NA;26730-21-2
241,2889765;[C17H36+H]+;C17H36;240,2817;7-methylhexadecane;NA;26730-20-1
241,2889765;[C17H36+H]+;C17H36;240,2817;6-methylhexadecane;NA;26730-19-8
241,2889765;[C17H36+H]+;C17H36;240,2817;5-methylhexadecane;NA;25117-34-4
241,2889765;[C17H36+H]+;C17H36;240,2817;4-methylhexadecane;NA;25117-26-4
241,2889765;[C17H36+H]+;C17H36;240,2817;2-methylhexadecane;NA;1560-92-5
241,2889765;[C17H36+H]+;C17H36;240,2817;3-methylhexadecane;NA;6418-43-5
242,1247635;[C9H15N5O3+H]+;C9H15N5O3;241,11749;tetrahydrobiopterin;NA;62989-33-7
243,1954685;[C14H26O3+H]+;C14H26O3;242,188195;isopropylmethylcyclohexyl hydroxybutanoate / (-)- menthyl 3-hydroxybutyrate;NA;108766-16-1
243,2682405;[C16H34O+H]+;C16H34O;242,2609657;hexadecan-1-ol;2682;36653-82-4
243,2682405;[C16H34O+H]+;C16H34O;242,2609657;hexadecan-2-ol;85779;14852-31-4
243,2682405;[C16H34O+H]+;C16H34O;242,260965;1-decanol, 2-hexyl;NA;2425-77-6
243,2682405;[C16H34O+H]+;C16H34O;242,260965;1,1'-oxybisoctane / dioctyl ether / dicaprylyl Ether;NA;629-82-3
243,3046265;[C17H38+H]+;C17H38;242,29735;8-methylheptadecane;NA;13287-23-5
245,0385765;[C20H4+H]+;C20H4;244,0313;10‐methylnonadecane;NA;56862-62-5
245,1324765;[C19H16+H]+;C19H16;244,1252;2,4-nonadiene;NA;34266-16-5
245,1747325;[C13H24O4+H]+;C13H24O4;244,1674592;O1-butyl O6-isopropyl hexanedioate;91713521;NA
245,1747325;[C13H24O4+H]+;C13H24O4;244,16746;tridecanedioic acid;NA;505-52-2
245,2111185;[C14H28O3+H]+;C14H28O3;244,203845;ethyl-3- hydroxydodecanoate;NA;183613-15-2
247,0964825;[C14H14O4+H]+;C14H14O4;246,0892089;2-(1-ethyl-1-methyl-prop-2-ynoxy)carbonylbenzoic acid;8573;131-67-9
247,2187035;[C15H31Cl+H]+;C15H31Cl;246,211428;1-chloropentadecane;NA;07/03/4862
247,2420265;[C18H30+H]+;C18H30;246,23475;6-t-butyl-2,2,9,9- tetramethyl-3,5-decadien-7- yne;NA;na
249,1233665;[C13H16N2O3+H]+;C13H16N2O3;248,1160924;3-ethyl-3-[4-(hydroxyamino)phenyl]piperidine-2,6-dione;137353;87787-87-9
249,1233665;[C13H16N2O3+H]+;C13H16N2O3;248,116093;6-hydroxymelatonin;NA;2208-41-5
249,2060325;[C13H28O4+H]+;C13H28O4;248,19876;methyltetraoxahexadecane;NA;9038-95-3
250,7701155;[CHBr3+H]+;CHBr3;252,719825;tribromomethane / bromoform;NA;75-25-2
251,2733265;[C18H34+H]+;C18H34;250,26605;2-;NA;55030-21-2
253,2162045;[C16H28O2+H]+;C16H28O2;252,20893;4-hydroxy-2,6- hexadecadienal;NA;na
254,0883775;[C9H11N5O4+H]+;C9H11N5O4;253,0811039;2-amino-6-(1,2,3-trihydroxypropyl)-1H-pteridin-4-one;4455;NA
255,0604215;[C9H19I+H]+;C9H19I;254,053145;nonane, 1-iodo-;NA;4282-42-2
255,2318545;[C16H30O2+H]+;C16H30O2;254,22458;hexadecenoic acid;NA;na
255,2318545;[C16H30O2+H]+;C16H30O2;254,22458;4-hydroxy-2-hexadecenal;NA;142449-98-7
255,3046265;[C18H38+H]+;C18H38;254,2973512;octadecane;11635;593-45-3
255,3046265;[C18H38+H]+;C18H38;254,29735;2-methylheptadecane;NA;1560-89-0
255,3046265;[C18H38+H]+;C18H38;254,29735;3-methylheptadecane;NA;6418-44-6
255,3046265;[C18H38+H]+;C18H38;254,29735;2,6,10-;NA;3892-00-0
256,7838445;[S8+H]+;S8;255,776568;octasulfur;NA;10544-50-0
257,0899395;[C13H21Br+H]+;C13H21Br;257,068325;cyclopropane, 1-bromo-1- (3-methyl-1-pentenylidene)- 2,2,3,3-tetramethyl;NA;n/a
257,1747325;[C14H24O4+H]+;C14H24O4;256,16746;oxalic acid, allyl nonyl ester;NA;n.a.
257,2475045;[C16H32O2+H]+;C16H32O2;256,2402303;palmitic acid;985;57-10-3
257,2475045;[C16H32O2+H]+;C16H32O2;256,24023;hexyl decanoate;NA;10448-26-7
257,2475045;[C16H32O2+H]+;C16H32O2;256,24023;octyl decanoate;NA;2306-88-9
259,1903825;[C14H26O4+H]+;C14H26O4;258,18311;tetradecaneioic acid;NA;821-38-5
263,1190305;[C14H15FN2O2+H]+;C14H15FN2O2;262,1117559;methyl 3-cyclopropyl-2-(4-fluorophenyl)-3,4-dihydropyrazole-5-carboxylate;91704350;NA
263,1277825;[C15H18O4+H]+;C15H18O4;262,1205091;3-(3,6-dimethyltetrahydropyran-2-yl)-3-hydroxy-isobenzofuran-1-one;574648;NA
263,1675395;[C13H26O3S+H]+;C13H26O3S;262,160266;sulfurous acid, cyclohexylmethyl hexyl ester;NA;na
263,2005545;[C17H26O2+H]+;C17H26O2;262,19328;3-(hydroxy-phenyl-methyl)- 2,3-dimethyl-octan-4-one;NA;na
265,1182805;[C13H16N2O4+H]+;C13H16N2O4;264,111008;formyl-N-acetyl-5- methoxykynurenamine;NA;52450-38-1
265,1182805;[C13H16N2O4+H]+;C13H16N2O4;264,111008;phenylacetylglutamine;NA;28047-15-6
265,1281745;[C11H20O7+H]+;C11H20O7;264,120905;methylbutenediolglucopyra noside / (Z)-2-Methyl-2- butene-1,4-diol 4-O-beta-D- glucopyranoside;NA;
266,9068125;[C7H4ClIO+H]+;C7H4ClIO;265,89954;3-iodobenzoyl chloride;74378;1711-10-0
267,1719685;[C12H27O4P+H]+;C12H27O4P;266,1646963;triisobutyl phosphate;31355;126-71-6
267,3046265;[C19H38+H]+;C19H38;266,29735;1-nonadecene;NA;18435-45-5
268,1040275;[C10H13N5O4+H]+;C10H13N5O4;267,0967539;(2R,3R,4S,5R)-2-(6-aminopurin-9-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol;60961;58-61-7
268,1695895;[C18H21NO+H]+;C18H21NO;267,1623143;(4S)-7-phenoxy-4-propyl-1,2,3,4-tetrahydroisoquinoline;94695625;NA
269,0760715;[C10H21I+H]+;C10H21I;268,068795;1-iododecane;NA;2050-77-3
269,3202765;[C19H40+H]+;C19H40;268,3130013;2,6-dimethylheptadecane;545603;54105-67-8
269,3202765;[C19H40+H]+;C19H40;268,313;pentadecane, 2,6,10,14- tetramethyl- / norphytane;NA;1921-70-6
271,2631545;[C17H34O2+H]+;C17H34O2;270,2558803;methyl 14-methylpentadecanoate;21205;5129-60-2
271,2631545;[C17H34O2+H]+;C17H34O2;270,25588;hexadecanoic acid, methyl;NA;112-39-0
273,2060325;[C15H28O4+H]+;C15H28O4;272,19876;pentadecanedioic acid;NA;1460-18-0
273,2424185;[C16H32O3+H]+;C16H32O3;272,235145;hydroxyhexadecanoic acid ui;NA;na
275,0366855;[C10H17Cl3O2+H]+;C10H17Cl3O2;274,029414;acetic acid-2,2,2-trichloro-, 2-ethylhexyl ester;NA;16397-79-8
279,1988395;[C14H30O3S+H]+;C14H30O3S;278,191566;nonyl pentyl sulfite;6421048;NA
279,1988395;[C14H30O3S+H]+;C14H30O3S;278,191566;sulfurous acid, 2-ethylhexyl isohexyl ester;NA;na
279,1988395;[C14H30O3S+H]+;C14H30O3S;278,191566;sulfurous acid, 2-ethylhexyl hexyl ester;NA;959067-41-5
281,1747325;[C16H24O4+H]+;C16H24O4;280,1674592;[(7E)-2,6,6-trimethyl-3-methylene-7-(3-oxobutylidene)oxepan-2-yl] acetate;5363907;NA
283,1180205;[C13H22O3Si2+H]+;C13H22O3Si2;282,1107476;2,4-bis(trimethylsilyloxy)benzaldehyde;622439;33617-38-8
283,3359265;[C20H42+H]+;C20H42;282,32865;eicosane;NA;112-95-8
285,1121325;[C17H16O4+H]+;C17H16O4;284,104859;(E)-3-(2,4-dimethoxyphenyl)-1-(2-hydroxyphenyl)prop-2-en-1-one;6041429;36685-63-9
286,1437675;[C17H19NO3+H]+;C17H19NO3;285,136494;piperine;NA;94-62-2
287,0550105;[C15H10O6+H]+;C15H10O6;286,04774;kaempferol;NA;520-18-3
287,2216825;[C16H30O4+H]+;C16H30O4;286,2144094;[2,2,4-trimethyl-3-(2-methylpropanoyloxy)pentyl] 2-methylpropanoate;23284;6846-50-0
287,2580685;[C17H34O3+H]+;C17H34O3;286,2507949;bis(2-ethylhexyl) carbonate;85781;14858-73-2
291,1954685;[C18H26O3+H]+;C18H26O3;290,1881947;2-ethylhexyl 3-(4-methoxyphenyl)prop-2-enoate;21630;NA
292,2271035;[C18H29NO2+H]+;C18H29NO2;291,2198292;N-(6-hydroxyundecyl)benzamide;570742;NA
297,0824365;[C8H24O4Si4+H]+;C8H24O4Si4;296,0751654;2,2,4,4,6,6,8,8-octamethyl-1,3,5,7,2,4,6,8-tetraoxatetrasilocane;11169;556-67-2
297,1073715;[C12H25I+H]+;C12H25I;296,1001;1-iodododecane;20282;4292-19-7
297,1637765;[C23H20+H]+;C23H20;296,1565006;2-[3-(2-naphthyl)propyl]naphthalene;192908;14564-87-5
297,2788045;[C19H36O2+H]+;C19H36O2;296,27153;cyclopentanetridecanoic acid, methyl ester;NA;24828-61-3
297,3515765;[C21H44+H]+;C21H44;296,3443014;2,6,10,14-tetramethylheptadecane;29036;18344-37-1
297,3515765;[C21H44+H]+;C21H44;296,3443014;2,6,10,15-tetramethylheptadecane;41209;54833-48-6
297,3515765;[C21H44+H]+;C21H44;296,3443;heneicosane;NA;629-94-7
297,3515765;[C21H44+H]+;C21H44;296,3443;8-hexylpentadecane;NA;13475-75-7
298,1653055;[C14H27NO2Si2+H]+;C14H27NO2Si2;297,1580322;2-trimethylsilyloxy-2-(4-trimethylsilyloxyphenyl)ethanamine;14345507;NA
301,0342745;[C15H8O7+H]+;C15H8O7;300,027005;5,13,14,15-tetrahydroxy- 8,17-;NA;na
301,0837235;[C14H17ClO5+H]+;C14H17ClO5;300,0764513;O4-[2-(2-chlorophenoxy)ethyl] O1-ethyl butanedioate;91726212;NA
301,1434325;[C18H20O4+H]+;C18H20O4;300,13616;angoletin / 1-(2,4- dihydroxy-6-methoxy-3,5- dimethylphenyl)-3- phenylpropan-1-one;NA;76444-55-8
301,2162045;[C20H28O2+H]+;C20H28O2;300,2089301;(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenoic acid;444795;302-79-4
303,2682405;[C21H34O+H]+;C21H34O;302,2609657;1-ethoxy-4-[2-(4-pentylcyclohexyl)ethyl]benzene;585014;84360-93-0
307,0832535;[C10H16N3O6S+H]+;C10H16N3O6S;306,0759814;(2S)-2-azaniumyl-5-[[(1R)-2-(carboxylatomethylamino)-2-oxo-1-(sulfanylmethyl)ethyl]amino]-5-oxo-pentanoate;7048684;NA
308,0910785;[C10H17N3O6S+H]+;C10H17N3O6S;307,0838064;(2S)-2-amino-5-[[(1R)-2-(carboxymethylamino)-2-oxo-1-(sulfanylmethyl)ethyl]amino]-5-oxo-pentanoic acid;124886;70-18-8
311,0509865;[C12H10N2O8+H]+;C12H10N2O8;310,0437153;(5-oxotetrahydrofuran-2-yl)methyl 3,5-dinitrobenzoate;558880;NA
312,1958035;[C20H25NO2+H]+;C20H25NO2;311,188529;2-benzyl-1-morpholino-3-phenyl-propan-2-ol;567717;NA
314,1095055;[C11H15N5O6+H]+;C11H15N5O6;313,1022332;2-amino-9-[[3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl]methyl]-3,7-dihydropurine-6,8-dione;53394351;NA
315,2529825;[C18H34O4+H]+;C18H34O4;314,2457096;(E)-12,13-dihydroxyoctadec-9-enoic acid;5282961;263399-35-5
317,1383465;[C18H20O5+H]+;C18H20O5;316,131075;1-(2-hydroxy-4,6- dimethoxyphenyl)-3-(4- methoxyphenyl)propan-1- one / flavokawin A;NA;3791-75-1
319,1903825;[C19H26O4+H]+;C19H26O4;318,18311;phthalic acid, hexyl pent-4- enyl ester;NA;na
319,2267685;[C20H30O3+H]+;C20H30O3;318,2194948;(5Z,8Z,10E,14Z,17Z)-12-hydroxyicosa-5,8,10,14,17-pentaenoic acid;10041593;81187-21-5
321,2424185;[C20H32O3+H]+;C20H32O3;320,2351449;(5E,8Z,10Z,14Z)-12-hydroxyicosa-5,8,10,14-tetraenoic acid;5312983;NA
321,2424185;[C20H32O3+H]+;C20H32O3;320,2351449;(6E,8Z,11Z,14Z)-5-hydroxyicosa-6,8,11,14-tetraenoic acid;9862886;73307-52-5
321,2424185;[C20H32O3+H]+;C20H32O3;320,2351449;(5Z,8Z,11Z,13E)-15-hydroxyicosa-5,8,11,13-tetraenoic acid;9966861;71030-36-9
324,2169315;[C18H29NO4+H]+;C18H29NO4;323,209659;benzene, 1,2-bis(hexyloxy)- 4-nitro-;NA;na
325,3828765;[C23H48+H]+;C23H48;324,3756015;4-methyldocosane;520181;25117-30-0
327,0611585;[C16H10N2O6+H]+;C16H10N2O6;326,053886;[5-(4-hydroxybenzoyl)-4-oxido-1,2,4-oxadiazol-4-ium-3-yl]-(4-hydroxyphenyl)methanone;102123396;NA
327,0780685;[C18H15O4P+H]+;C18H15O4P;326,070797;triphenyl phosphate;NA;115-86-6
329,2223525;[C20H28N2O2+H]+;C20H28N2O2;328,2150781;benzyl 4-[2-(diethylamino)ethyl]-3,5-dimethyl-1H-pyrrole-2-carboxylate;559665;NA
329,2475045;[C22H32O2+H]+;C22H32O2;328,2402303;(4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoic acid;445580;6217-54-5
329,3050185;[C20H40O3+H]+;C20H40O3;328,297745;3-hydroxyicosanoic acid;NA;67882-24-0
333,0768885;[C17H13FO6+H]+;C17H13FO6;332,0696163;[2-(2-acetoxyacetyl)oxyphenyl] 3-fluorobenzoate;91711798;NA
335,2216825;[C20H30O4+H]+;C20H30O4;334,2144094;O1-butyl O2-(2-ethylhexyl) benzene-1,2-dicarboxylate;6818;85-69-8
337,2373325;[C20H32O4+H]+;C20H32O4;336,2300595;(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxyicosa-6,8,10,14-tetraenoic acid;5280492;71160-24-2
339,3257545;[C22H42O2+H]+;C22H42O2;338,31848;(E)-13-docosenoic acid;NA;506-33-2
339,3985265;[C24H50+H]+;C24H50;338,39125;tetracosane;NA;646-31-1
341,2686325;[C20H36O4+H]+;C20H36O4;340,2613596;bis(2-ethylhexyl) (E)-but-2-enedioate;5370325;141-02-6
343,0556665;[C9H27AsO3Si3+H]+;C9H27AsO3Si3;342,048394;tris(trimethylsilyl) arsorite;180508;55429-29-3
348,0703555;[C10H14N5O7P+H]+;C10H14N5O7P;347,0630848;[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methyl dihydrogen phosphate;6083;61-19-8
353,2322465;[C20H32O5+H]+;C20H32O5;352,2249741;(5R,6R,7E,9E,11Z,13E,15R)-5,6,15-trihydroxyicosa-7,9,11,13-tetraenoic acid;52224362;NA
353,2322465;[C20H32O5+H]+;C20H32O5;352,2249741;(Z)-7-[(1R,2R,5S)-5-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-3-oxo-cyclopentyl]hept-5-enoic acid;448457;41598-07-6
353,2322465;[C20H32O5+H]+;C20H32O5;352,2249741;(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-5-oxo-cyclopentyl]hept-5-enoic acid;5280360;363-24-6
353,2322465;[C20H32O5+H]+;C20H32O5;352,2249741;(Z)-7-[(1R,2R,3R)-3-hydroxy-5-oxo-2-(3-oxooctyl)cyclopentyl]hept-5-enoic acid;5280711;363-23-5
355,2478965;[C20H34O5+H]+;C20H34O5;354,2406242;(Z)-7-[(1R,2R,3R,5R)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoic acid;5280506;4510-16-1
355,2478965;[C20H34O5+H]+;C20H34O5;354,2406242;(Z)-7-[(1S,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoic acid;5282263;27415-26-5
355,2478965;[C20H34O5+H]+;C20H34O5;354,2406242;(Z)-7-[3,5-dihydroxy-2-[(E)-3-hydroxyoct-1-enyl]cyclopentyl]hept-5-enoic acid;44208919;NA
359,0761385;[C18H14O8+H]+;C18H14O8;358,0688674;2,3-dibenzoyloxybutanedioic acid;86498;100632-52-8
365,4141765;[C26H52+H]+;C26H52;364,4069;5-cyclohexylicosane;NA;4443-59-8
367,4298265;[C26H54+H]+;C26H54;366,42255;11-pentan-3-ylhenicosane;NA;55282-11-6
369,2271605;[C20H32O6+H]+;C20H32O6;368,2198887;(Z)-7-[(1R,4S,5R,6R)-6-[(E,3S)-3-hydroperoxyoct-1-enyl]-2,3-dioxabicyclo[2.2.1]heptan-5-yl]hept-5-enoic acid;5280883;51982-36-6
369,2271605;[C20H32O6+H]+;C20H32O6;368,2198887;(Z)-7-[(2R,3S,4S)-4-hydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]-6-oxo-tetrahydropyran-3-yl]hept-5-enoic acid;5280891;67910-12-7
371,1888465;[C17H34O3Si3+H]+;C17H34O3Si3;370,1815746;trimethyl-[2-trimethylsilyloxy-1-(4-trimethylsilyloxyphenyl)ethoxy]silane;622436;NA
371,2428105;[C20H34O6+H]+;C20H34O6;370,2355388;7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]cyclopentyl]-6-oxo-heptanoic acid;5280888;58962-34-8
371,2428105;[C20H34O6+H]+;C20H34O6;370,2355388;(Z)-7-[(2R,3S,4S)-4,6-dihydroxy-2-[(E,3S)-3-hydroxyoct-1-enyl]tetrahydropyran-3-yl]hept-5-enoic acid;5283137;54397-85-2
379,1481265;[C30H18+H]+;C30H18;378,14085;dibenzopentaphene;NA;222-51-5
381,4454765;[C27H56+H]+;C27H56;380,4382018;heptacosane;11636;593-49-7
383,1237585;[C20H18N2O6+H]+;C20H18N2O6;382,116488;cyclobutane-1,1- dicarboxamide, N,N'-di- benzoyloxy-;NA;na
385,0072765;[C10C22+H]+;C10C22;384;4-ethyloctane;NA;15869-86-0
385,3464905;[C27H44O+H]+;C27H44O;384,339216;(1S,3Z)-3-[(2Z)-2-[(3aS,7aR)-1-[(1R)-1,5-dimethylhexyl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylene-cyclohexanol;50990069;NA
391,2842825;[C24H38O4+H]+;C24H38O4;390,2770097;bis(2-ethylhexyl) benzene-1,2-dicarboxylate;8343;117-81-7
395,4611265;[C28H58+H]+;C28H58;394,45385;octacosane;NA;630-02-4
403,1207795;[C24H19ClN2O2+H]+;C24H19ClN2O2;402,1135055;5-chloro-3-indol-1-yl-1-[(4-methoxyphenyl)methyl]indolin-2-one;71728917;NA
403,1391485;[C20H26O5Si2+H]+;C20H26O5Si2;402,131877;(4-trimethylsilyloxybenzoyl) 4-trimethylsilyloxybenzoate;91731726;NA
403,3359265;[C30H42+H]+;C30H42;402,32865;1,2-diethylbenzene;NA;135-01-3
409,4767765;[C29H60+H]+;C29H60;408,4695;2-methyloctacosane;NA;1560-98-1
437,5080765;[C31H64+H]+;C31H64;436,5008;hentriacontane;NA;630-04-6
440,2465165;[C23H37NO5S+H]+;C23H37NO5S;439,2392445;(5Z,8Z,10E,12E,14R,15S)-14-[(2R)-2-amino-2-carboxy-ethyl]sulfanyl-15-hydroxy-icosa-5,8,10,12-tetraenoic acid;52921882;1000852-57-2
440,2465165;[C23H37NO5S+H]+;C23H37NO5S;439,2392445;(5S,6R,7E,9E,11Z,14Z)-6-[(2R)-2-amino-2-carboxy-ethyl]sulfanyl-5-hydroxy-icosa-7,9,11,14-tetraenoic acid;5280879;75715-89-8
449,1994105;[C22H36O4Si3+H]+;C22H36O4Si3;448,1921392;bis[[(3-ethylphenoxy)-dimethyl-silyl]oxy]-dimethyl-silane;91742720;NA
454,9494425;[C16H10N2O6S4+H]+;C16H10N2O6S4;453,942172;4,4'-;NA;152216-76-7
457,2849525;[C30H36N2O2+H]+;C30H36N2O2;456,2776784;[(1R,2S)-2-(4-benzylpiperidine-1-carbonyl)-3-methylene-cyclopropyl]-(4-benzyl-1-piperidyl)methanone;1183578;NA
460,2560295;[C21H41NaO7P+H]+;C21H41NaO7P;459,2487599;NA;57369610;NA
467,1451645;[C22H21F7O3+H]+;C22H21F7O3;466,1378917;[4-[1-ethyl-2-(4-hydroxyphenyl)butyl]phenyl] 2,2,3,3,4,4,4-heptafluorobutanoate;91715001;NA
479,5550265;[C34H70+H]+;C34H70;478,54775;tetratriacontane;NA;14167-59-0
497,2679795;[C25H40N2O6S+H]+;C25H40N2O6S;496,2607082;(5Z,8Z,10E,12E,14R,15S)-14-[(2R)-2-amino-3-(carboxymethylamino)-3-oxo-propyl]sulfanyl-15-hydroxy-icosa-5,8,10,12-tetraenoic acid;42607304;75290-64-1
497,2679795;[C25H40N2O6S+H]+;C25H40N2O6S;496,2607082;(5S,6R,7E,9E,11Z,14Z)-6-[2-amino-3-(carboxymethylamino)-3-oxo-propyl]sulfanyl-5-hydroxy-icosa-7,9,11,14-tetraenoic acid;6435286;NA
498,7174065;[C12H6Br4O2+H]+;C12H6Br4O2;501,65278;3,5-dibromo-2-(2,4- dibromophenoxy)phenol;NA;79755-43-4
508,0030115;[C10H16N5O13P3+H]+;C10H16N5O13P3;506,9957466;[[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxy-tetrahydrofuran-2-yl]methoxy-hydroxy-phosphoryl] phosphono hydrogen phosphate;5957;56-65-5
519,1388065;[C14H42O7Si7+H]+;C14H42O7Si7;518,1315394;2,2,4,4,6,6,8,8,10,10,12,12,14,14-tetradecamethyl-1,3,5,7,9,11,13-heptaoxa-2,4,6,8,10,12,14-heptasilacyclotetradecane;7874;107-50-6
593,1575965;[C16H48O8Si8+H]+;C16H48O8Si8;592,1503308;2,2,4,4,6,6,8,8,10,10,12,12,14,14,16,16-hexadecamethyl-1,3,5,7,9,11,13,15-octaoxa-2,4,6,8,10,12,14,16-octasilacyclohexadecane;11170;NA
626,3105705;[C30H47N3O9S+H]+;C30H47N3O9S;625,3033013;(5S,6R,7E,9E,11E,14Z)-6-[(2R)-2-[[(4S)-4-amino-4-carboxy-butanoyl]amino]-3-(carboxymethylamino)-3-oxo-propyl]sulfanyl-5-hydroxy-icosa-7,9,11,14-tetraenoic acid;5283134;74841-69-3
